ObjectId,organization,department,division,branch,unit,suite,office,address,community,latitude,longitude,mailcode
1161,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1162,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1163,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1164,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1165,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1166,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1167,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1168,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1169,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1170,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1171,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1172,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1173,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1174,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1175,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1176,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1177,,Highways and Public Works,Property Management,Finance and Administration,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1178,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1179,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1180,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1181,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1182,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1183,,French Language Services Directorate,,,,,Vendome Place,,Whitehorse,60.72085,-135.05323,M1
1184,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1185,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1186,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1187,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1188,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1189,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1190,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1191,,Highways and Public Works,Property Management,Realty and Capital Asset Planning,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1192,,Highways and Public Works,,,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,
1193,,Health and Social Services,,,,,9010 Quartz Road,"Box 2703, 2HpRd",Whitehorse,60.72085,-135.05323,
1194,,Health and Social Services,,,,,9010 Quartz Road,"Box 2703, H-2D",Whitehorse,60.7239720330001,-135.055614023,
1195,,Highways and Public Works,Transportation,Aviation,Maintenance,03-16 Second Floor,9010 Quartz Road,75 Barkley-Grow Crescent,Whitehorse,60.7142880440001,-135.077195041,W5
1196,,Highways and Public Works,Property Management,Finance and Administration,,210,9010 Quartz Road,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,W5
1197,,Highways and Public Works,Transportation,Transport Services,,A,9010 Quartz Road,2251 2nd Avenue,Whitehorse,60.729540866,-135.062873066,W17
1198,,Community Services,Protective Services,Fire and Life Safety,Fire Marshals Office,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C20
1199,,Community Services,Protective Services,Fire and Life Safety,Fire Marshals Office,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C20
1200,,Community Services,Protective Services,Fire and Life Safety,Fire Marshals Office,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C20
1201,,Community Services,Protective Services,Fire and Life Safety,Fire Marshals Office,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C20
1202,,Community Services,Protective Services,Fire and Life Safety,Fire Marshals Office,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C20
1203,,Community Services,Protective Services,Fire and Life Safety,Fire Marshals Office,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C20
1204,,Community Services,Protective Services,Wildland Fire Management,,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C19
1205,,Community Services,Protective Services,Wildland Fire Management,Air Operations,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C19
1206,,Community Services,Protective Services,Wildland Fire Management,Air Operations,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C19
1207,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1208,,Health and Social Services,Health Services,Community Nursing,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1209,,Highways and Public Works,Corporate Services ,Procurement Support Centre,,,Assistant Deputy Ministers Office,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W1A
1210,,Health and Social Services,Health Services,Community Nursing,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1211,,Health and Social Services,Health Services,Community Nursing,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1212,,Health and Social Services,Health Services,Community Nursing,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1213,,Health and Social Services,Health Services,Community Nursing,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1214,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1215,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1216,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1217,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1218,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1219,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1220,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1221,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1222,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1223,,Health and Social Services,Social Services,,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1224,,Health and Social Services,Social Services,Community and Program Support,Policy and Program Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1225,,Health and Social Services,Social Services,Family and Children's Services,Child Care Services,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1226,,Health and Social Services,Social Services,Family and Children's Services,Child Care Services,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1227,,Health and Social Services,Social Services,Family and Children's Services,Child Care Services,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1228,,Health and Social Services,Social Services,Family and Children's Services,Child Care Services,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1229,,Health and Social Services,Social Services,Family and Children's Services,Child Care Services,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1230,,Health and Social Services,Social Services,Family and Children's Services,Child Care Services,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1231,,Health and Social Services,Social Services,Family and Children's Services,Child Care Services,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1232,,Environment,Environmental Sustainability,Environmental Programs,Environmental Affairs,,Mail Code Not Available - TBD,,Whitehorse,60.72085,-135.05323,NA
1233,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1234,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1235,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1236,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1237,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1238,,Highways and Public Works,Transportation,Assistant Deputy Minister's Office,,,Assistant Deputy Ministers Office,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W1A
1239,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1240,,Community Services,Protective Services,Wildland Fire Management,Air Operations,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C19
1241,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1242,,Community Services,Protective Services,Emergency Medical Services,,2nd Floor,Berska Building,307 Black St.,Whitehorse,60.7236015760001,-135.059047167,C1
1243,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1244,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1245,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1246,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1247,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1248,,Health and Social Services,Social Services,Family and Children's Services,Early Childhood Prevention and Support,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1249,,Health and Social Services,,,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,HD1
1250,,Health and Social Services,,,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1251,,Health and Social Services,,,,,9010,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H12
1252,,Environment,Environmental Sustainability,Environmental Programs,Standards and Approvals,,Mail Code Not Available - TBD,,Whitehorse,60.72085,-135.05323,NA
1253,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1254,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1255,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1256,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1257,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1258,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1259,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1260,,Highways and Public Works,Corporate Services ,Finance,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1261,,Highways and Public Works,Corporate Services ,Procurement Support Centre,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3F
1262,,Highways and Public Works,Deputy Minister's Office,,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1263,,Health and Social Services,Health Services,Community Nursing,Community Nursing Area 1,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,H2D
1264,,Highways and Public Works,Property Management,,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1265,,Highways and Public Works,Property Management,Assistant Deputy Minister's Office,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1266,,Highways and Public Works,Property Management,Assistant Deputy Minister's Office,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1267,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1268,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1269,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1270,,Highways and Public Works,Property Management,Capital Development,,,9010 Quartz Road,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W5
1271,,Cabinet Office,,,,2nd Floor,Berska Building,307 Black St.,Whitehorse,60.7236015760001,-135.059047167,C1
1272,,Community Services,,,,2nd floor,Berska Building,307 Black St.,Whitehorse,60.7236015760001,-135.059047167,C4
1273,,Health and Social Services,Continuing Care,Care and Community,Birch Lodge,,Birch Lodge,6189 6th Ave.,Whitehorse,60.724139897,-135.064696793,H21
1274,,Health and Social Services,Continuing Care,Care and Community,Birch Lodge,,Birch Lodge,6189 6th Ave.,Whitehorse,60.724139897,-135.064696793,H21
1275,,Energy Mines and Resources,"Oil, Gas and Mineral Resources",Mineral Resources,Mining Lands,,Building 207 6th Avenue,Building 207 6th Avenue,Mayo,63.5952747170001,-135.89861791,KMA2
1276,,Highways and Public Works,Transportation,Transportation Maintenance,,,Building 275,9029 Quartz Road,Whitehorse,60.736096667,-135.072089323,W12ST
1277,,Highways and Public Works,Transportation,Transportation Maintenance,Safety and Training,,Building 275,9029 Quartz Road,Whitehorse,60.736096667,-135.072089323,W12ST
1278,,Highways and Public Works,Transportation,Transportation Maintenance,Safety and Training,,Building 275,9029 Quartz Road,Whitehorse,60.736096667,-135.072089323,W12ST
1279,,Highways and Public Works,Transportation,Transportation Maintenance,Safety and Training,,Building 275,9029 Quartz Road,Whitehorse,60.736096667,-135.072089323,W12ST
1280,,Highways and Public Works,Transportation,Transportation Maintenance,Safety and Training,,Building 275,9029 Quartz Road,Whitehorse,60.736096667,-135.072089323,W12ST
1281,,Highways and Public Works,Transportation,Transportation Maintenance,Safety and Training,,Building 275,9029 Quartz Road,Whitehorse,60.736096667,-135.072089323,W12ST
1282,,Highways and Public Works,Transportation,Transportation Maintenance,Safety and Training,,Building 275,9029 Quartz Road,Whitehorse,60.736096667,-135.072089323,W12ST
1283,,Education,Corporate Services ,Operations ,Custodial Program,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1284,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1285,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1286,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1287,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1288,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1289,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1290,,Finance,,,,,,,Whitehorse,60.72085,-135.05323,
1291,,Finance,,,,,,,Whitehorse,60.72085,-135.05323,
1292,,Finance,,,,,,,Whitehorse,60.72085,-135.05323,
1293,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1294,,Finance,,,,,,,Whitehorse,60.72085,-135.05323,
1295,,Finance,,,,,,,Whitehorse,60.72085,-135.05323,
1296,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1297,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1298,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1299,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1300,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1301,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Eastern Region,,Building Maintenance Workshop,108 10th Street South,Watson Lake,60.0601031310001,-128.715968844,W6WL
1302,,Highways and Public Works,Property Management,,,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,
1303,,Highways and Public Works,Property Management,Facilities Management and Regional Services,,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1304,,Highways and Public Works,Property Management,Facilities Management and Regional Services,,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1305,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1306,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1307,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1308,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1309,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1310,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1311,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1312,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1313,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1314,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1315,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1316,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1317,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1318,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1319,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1320,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1321,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1322,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1323,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1324,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1325,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1326,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1327,,Education,Public Schools,Schools,Whitehorse Schools,500,Aurora Virtual School,4201 4th Ave.,Whitehorse,60.725883433,-135.06265937,AVS
1328,,Community Services,Protective Services,Wildland Fire Management,Air Operations,,91790 Alaska Highway,91790 Alaska Highway,Whitehorse,60.7355474010001,-135.097285044,C19
1329,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1330,,French Language Services Directorate,,,,,Vendome Place,,Whitehorse,60.72085,-135.05323,
1331,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1332,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1333,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1334,,French Language Services Directorate,,,,,Vendome Place,,Whitehorse,60.72085,-135.05323,M1
1335,,French Language Services Directorate,,,,,Vendome Place,,Whitehorse,60.72085,-135.05323,M1
1336,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1337,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1338,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Northern Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1339,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Western Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1340,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Western Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1341,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Western Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1342,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Western Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1343,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Western Region,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1344,,Highways and Public Works,Property Management,Finance and Administration,,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1345,,Highways and Public Works,Property Management,Finance and Administration,,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1346,,Highways and Public Works,Property Management,Finance and Administration,,,Building Maintenance Workshop,113 Industrial Road,Whitehorse,60.7350787240001,-135.077134748,W6
1347,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Northern Region,,Building Maintenance Workshop,527 Fifth Ave.,Dawson City,64.0567775910001,-139.436165345,W6DC
1348,,Health and Social Services,Deputy Minister's Office,,,,,,Whitehorse,60.72085,-135.05323,W1
